lead_id,offer_id,source_platform,intent_category,geo_state,device,days_since_signup,total_opens,has_opened,days_since_last_open,offer_category,commitment_level,payout,intent_match,true_p,converted
L01293,O003,tiktok,insurance,TX,tablet,357,1,1,94,insurance,2,89.3,match,0.136,0
L01293,O004,tiktok,insurance,TX,tablet,357,1,1,94,insurance,2,83.49,match,0.1472,1
L01293,O005,tiktok,insurance,TX,tablet,357,1,1,94,insurance,2,57.45,match,0.1183,0
L01293,O006,tiktok,insurance,TX,tablet,357,1,1,94,health,5,34.61,mismatch,0.001,0
L01293,O007,tiktok,insurance,TX,tablet,357,1,1,94,health,5,17.9,mismatch,0.001,0
L01293,O008,tiktok,insurance,TX,tablet,357,1,1,94,health,4,16.49,mismatch,0.0147,0
L01293,O009,tiktok,insurance,TX,tablet,357,1,1,94,sweepstakes,1,3.77,related,0.1083,0
L01293,O010,tiktok,insurance,TX,tablet,357,1,1,94,sweepstakes,1,2.63,related,0.0968,0
L01293,O011,tiktok,insurance,TX,tablet,357,1,1,94,sweepstakes,1,7.65,related,0.0677,0
L01293,O012,tiktok,insurance,TX,tablet,357,1,1,94,home_services,3,76.54,related,0.001,0
L01293,O013,tiktok,insurance,TX,tablet,357,1,1,94,home_services,2,97.6,related,0.0205,0
L01293,O014,tiktok,insurance,TX,tablet,357,1,1,94,home_services,3,92.93,related,0.001,0
L01294,O000,taboola,finance,PA,tablet,327,3,1,118,finance,3,112.1,match,0.0557,0
L01294,O001,taboola,finance,PA,tablet,327,3,1,118,finance,3,100.76,match,0.0543,0
L01294,O002,taboola,finance,PA,tablet,327,3,1,118,finance,2,96.17,match,0.1069,0
L01294,O003,taboola,finance,PA,tablet,327,3,1,118,insurance,2,89.3,related,0.0676,0
L01294,O004,taboola,finance,PA,tablet,327,3,1,118,insurance,2,83.49,related,0.0236,0
L01294,O005,taboola,finance,PA,tablet,327,3,1,118,insurance,2,57.45,related,0.0153,0
L01294,O006,taboola,finance,PA,tablet,327,3,1,118,health,5,34.61,mismatch,0.001,0
L01294,O007,taboola,finance,PA,tablet,327,3,1,118,health,5,17.9,mismatch,0.001,0
L01294,O008,taboola,finance,PA,tablet,327,3,1,118,health,4,16.49,mismatch,0.001,0
L01294,O009,taboola,finance,PA,tablet,327,3,1,118,sweepstakes,1,3.77,related,0.0569,0
L01294,O010,taboola,finance,PA,tablet,327,3,1,118,sweepstakes,1,2.63,related,0.0985,0
L01294,O011,taboola,finance,PA,tablet,327,3,1,118,sweepstakes,1,7.65,related,0.0746,0
L01294,O012,taboola,finance,PA,tablet,327,3,1,118,home_services,3,76.54,related,0.001,1
L01294,O013,taboola,finance,PA,tablet,327,3,1,118,home_services,2,97.6,related,0.0489,1
L01294,O014,taboola,finance,PA,tablet,327,3,1,118,home_services,3,92.93,related,0.001,0
L01295,O000,taboola,health,CA,desktop,42,1,1,17,finance,3,112.1,mismatch,0.001,0
L01295,O001,taboola,health,CA,desktop,42,1,1,17,finance,3,100.76,mismatch,0.0186,0
L01295,O002,taboola,health,CA,desktop,42,1,1,17,finance,2,96.17,mismatch,0.0765,0
L01295,O003,taboola,health,CA,desktop,42,1,1,17,insurance,2,89.3,mismatch,0.0292,0
L01295,O004,taboola,health,CA,desktop,42,1,1,17,insurance,2,83.49,mismatch,0.0378,0
L01295,O005,taboola,health,CA,desktop,42,1,1,17,insurance,2,57.45,mismatch,0.0342,0
L01295,O006,taboola,health,CA,desktop,42,1,1,17,health,5,34.61,match,0.0751,0
L01295,O007,taboola,health,CA,desktop,42,1,1,17,health,5,17.9,match,0.1152,0
L01295,O008,taboola,health,CA,desktop,42,1,1,17,health,4,16.49,match,0.1506,0
L01295,O009,taboola,health,CA,desktop,42,1,1,17,sweepstakes,1,3.77,related,0.1283,0
L01295,O010,taboola,health,CA,desktop,42,1,1,17,sweepstakes,1,2.63,related,0.1276,0
L01295,O011,taboola,health,CA,desktop,42,1,1,17,sweepstakes,1,7.65,related,0.1462,0
L01295,O012,taboola,health,CA,desktop,42,1,1,17,home_services,3,76.54,mismatch,0.001,0
L01295,O013,taboola,health,CA,desktop,42,1,1,17,home_services,2,97.6,mismatch,0.0566,0
L01295,O014,taboola,health,CA,desktop,42,1,1,17,home_services,3,92.93,mismatch,0.001,0
L01296,O000,tiktok,insurance,NY,mobile,214,3,1,79,finance,3,112.1,related,0.0306,0
L01296,O001,tiktok,insurance,NY,mobile,214,3,1,79,finance,3,100.76,related,0.0457,0
L01296,O002,tiktok,insurance,NY,mobile,214,3,1,79,finance,2,96.17,related,0.0756,0
L01296,O003,tiktok,insurance,NY,mobile,214,3,1,79,insurance,2,89.3,match,0.1782,0
L01296,O004,tiktok,insurance,NY,mobile,214,3,1,79,insurance,2,83.49,match,0.153,0
L01296,O005,tiktok,insurance,NY,mobile,214,3,1,79,insurance,2,57.45,match,0.1094,0
L01296,O006,tiktok,insurance,NY,mobile,214,3,1,79,health,5,34.61,mismatch,0.001,0
L01296,O007,tiktok,insurance,NY,mobile,214,3,1,79,health,5,17.9,mismatch,0.001,0
L01296,O008,tiktok,insurance,NY,mobile,214,3,1,79,health,4,16.49,mismatch,0.0053,0
L01296,O009,tiktok,insurance,NY,mobile,214,3,1,79,sweepstakes,1,3.77,related,0.1293,0
L01296,O010,tiktok,insurance,NY,mobile,214,3,1,79,sweepstakes,1,2.63,related,0.12,0
L01296,O011,tiktok,insurance,NY,mobile,214,3,1,79,sweepstakes,1,7.65,related,0.1469,1
L01296,O012,tiktok,insurance,NY,mobile,214,3,1,79,home_services,3,76.54,related,0.0419,0
L01296,O013,tiktok,insurance,NY,mobile,214,3,1,79,home_services,2,97.6,related,0.0784,0
L01296,O014,tiktok,insurance,NY,mobile,214,3,1,79,home_services,3,92.93,related,0.0331,0
L01297,O000,meta,finance,NY,tablet,156,5,1,44,finance,3,112.1,match,0.1844,0
L01297,O001,meta,finance,NY,tablet,156,5,1,44,finance,3,100.76,match,0.1709,0
L01297,O002,meta,finance,NY,tablet,156,5,1,44,finance,2,96.17,match,0.1895,1
L01297,O003,meta,finance,NY,tablet,156,5,1,44,insurance,2,89.3,related,0.1296,0
L01297,O004,meta,finance,NY,tablet,156,5,1,44,insurance,2,83.49,related,0.1527,0
L01297,O005,meta,finance,NY,tablet,156,5,1,44,insurance,2,57.45,related,0.1044,0
L01297,O006,meta,finance,NY,tablet,156,5,1,44,health,5,34.61,mismatch,0.001,0
L01297,O007,meta,finance,NY,tablet,156,5,1,44,health,5,17.9,mismatch,0.0231,0
L01297,O008,meta,finance,NY,tablet,156,5,1,44,health,4,16.49,mismatch,0.029,0
L01297,O009,meta,finance,NY,tablet,156,5,1,44,sweepstakes,1,3.77,related,0.1593,0
L01297,O010,meta,finance,NY,tablet,156,5,1,44,sweepstakes,1,2.63,related,0.1684,0
L01297,O011,meta,finance,NY,tablet,156,5,1,44,sweepstakes,1,7.65,related,0.1799,0
L01297,O012,meta,finance,NY,tablet,156,5,1,44,home_services,3,76.54,related,0.0494,0
L01297,O013,meta,finance,NY,tablet,156,5,1,44,home_services,2,97.6,related,0.1414,0
L01297,O014,meta,finance,NY,tablet,156,5,1,44,home_services,3,92.93,related,0.0766,0
L01298,O000,meta,finance,OH,desktop,192,3,1,63,finance,3,112.1,match,0.1219,0
L01298,O001,meta,finance,OH,desktop,192,3,1,63,finance,3,100.76,match,0.0876,0
L01298,O002,meta,finance,OH,desktop,192,3,1,63,finance,2,96.17,match,0.1671,0
L01298,O003,meta,finance,OH,desktop,192,3,1,63,insurance,2,89.3,related,0.0758,1
L01298,O004,meta,finance,OH,desktop,192,3,1,63,insurance,2,83.49,related,0.129,0
L01298,O005,meta,finance,OH,desktop,192,3,1,63,insurance,2,57.45,related,0.0918,0
L01298,O006,meta,finance,OH,desktop,192,3,1,63,health,5,34.61,mismatch,0.0035,0
L01298,O007,meta,finance,OH,desktop,192,3,1,63,health,5,17.9,mismatch,0.001,0
L01298,O008,meta,finance,OH,desktop,192,3,1,63,health,4,16.49,mismatch,0.0439,0
L01298,O009,meta,finance,OH,desktop,192,3,1,63,sweepstakes,1,3.77,related,0.1016,0
L01298,O010,meta,finance,OH,desktop,192,3,1,63,sweepstakes,1,2.63,related,0.1219,0
L01298,O011,meta,finance,OH,desktop,192,3,1,63,sweepstakes,1,7.65,related,0.1622,0
L01298,O012,meta,finance,OH,desktop,192,3,1,63,home_services,3,76.54,related,0.0837,0
L01298,O013,meta,finance,OH,desktop,192,3,1,63,home_services,2,97.6,related,0.0944,0
L01298,O014,meta,finance,OH,desktop,192,3,1,63,home_services,3,92.93,related,0.0375,0
L01299,O000,meta,health,NY,tablet,100,3,1,94,finance,3,112.1,mismatch,0.001,0
L01299,O001,meta,health,NY,tablet,100,3,1,94,finance,3,100.76,mismatch,0.001,0
L01299,O002,meta,health,NY,tablet,100,3,1,94,finance,2,96.17,mismatch,0.0138,0
L01299,O003,meta,health,NY,tablet,100,3,1,94,insurance,2,89.3,mismatch,0.0487,0
L01299,O004,meta,health,NY,tablet,100,3,1,94,insurance,2,83.49,mismatch,0.0475,0
L01299,O005,meta,health,NY,tablet,100,3,1,94,insurance,2,57.45,mismatch,0.0257,0
L01299,O006,meta,health,NY,tablet,100,3,1,94,health,5,34.61,match,0.0847,0
L01299,O007,meta,health,NY,tablet,100,3,1,94,health,5,17.9,match,0.0922,0
L01299,O008,meta,health,NY,tablet,100,3,1,94,health,4,16.49,match,0.1006,0
L01299,O009,meta,health,NY,tablet,100,3,1,94,sweepstakes,1,3.77,related,0.1424,0
L01299,O010,meta,health,NY,tablet,100,3,1,94,sweepstakes,1,2.63,related,0.1449,0
L01299,O011,meta,health,NY,tablet,100,3,1,94,sweepstakes,1,7.65,related,0.1498,0
L01299,O012,meta,health,NY,tablet,100,3,1,94,home_services,3,76.54,mismatch,0.0079,0
L01299,O013,meta,health,NY,tablet,100,3,1,94,home_services,2,97.6,mismatch,0.0456,0
L01299,O014,meta,health,NY,tablet,100,3,1,94,home_services,3,92.93,mismatch,0.0287,0
L01300,O000,meta,health,OH,desktop,155,1,1,52,finance,3,112.1,mismatch,0.0023,0
L01300,O001,meta,health,OH,desktop,155,1,1,52,finance,3,100.76,mismatch,0.0214,0
L01300,O002,meta,health,OH,desktop,155,1,1,52,finance,2,96.17,mismatch,0.0387,0
L01300,O003,meta,health,OH,desktop,155,1,1,52,insurance,2,89.3,mismatch,0.0382,0
L01300,O004,meta,health,OH,desktop,155,1,1,52,insurance,2,83.49,mismatch,0.0391,0
L01300,O005,meta,health,OH,desktop,155,1,1,52,insurance,2,57.45,mismatch,0.0698,0
L01300,O006,meta,health,OH,desktop,155,1,1,52,health,5,34.61,match,0.0935,0
L01300,O007,meta,health,OH,desktop,155,1,1,52,health,5,17.9,match,0.1196,0
L01300,O008,meta,health,OH,desktop,155,1,1,52,health,4,16.49,match,0.1607,0
L01300,O009,meta,health,OH,desktop,155,1,1,52,sweepstakes,1,3.77,related,0.1852,0
L01300,O010,meta,health,OH,desktop,155,1,1,52,sweepstakes,1,2.63,related,0.1275,0
L01300,O011,meta,health,OH,desktop,155,1,1,52,sweepstakes,1,7.65,related,0.1247,0
L01300,O012,meta,health,OH,desktop,155,1,1,52,home_services,3,76.54,mismatch,0.0138,0
L01300,O013,meta,health,OH,desktop,155,1,1,52,home_services,2,97.6,mismatch,0.0855,0
L01300,O014,meta,health,OH,desktop,155,1,1,52,home_services,3,92.93,mismatch,0.0128,0
L01301,O000,taboola,sweepstakes,PA,desktop,91,4,1,91,finance,3,112.1,mismatch,0.001,0
L01301,O001,taboola,sweepstakes,PA,desktop,91,4,1,91,finance,3,100.76,mismatch,0.0266,0
L01301,O002,taboola,sweepstakes,PA,desktop,91,4,1,91,finance,2,96.17,mismatch,0.0282,0
L01301,O003,taboola,sweepstakes,PA,desktop,91,4,1,91,insurance,2,89.3,mismatch,0.0267,0
L01301,O004,taboola,sweepstakes,PA,desktop,91,4,1,91,insurance,2,83.49,mismatch,0.0151,0
L01301,O005,taboola,sweepstakes,PA,desktop,91,4,1,91,insurance,2,57.45,mismatch,0.0313,0
L01301,O006,taboola,sweepstakes,PA,desktop,91,4,1,91,health,5,34.61,mismatch,0.001,0
L01301,O007,taboola,sweepstakes,PA,desktop,91,4,1,91,health,5,17.9,mismatch,0.001,0
L01301,O008,taboola,sweepstakes,PA,desktop,91,4,1,91,health,4,16.49,mismatch,0.0115,0
L01301,O009,taboola,sweepstakes,PA,desktop,91,4,1,91,sweepstakes,1,3.77,match,0.1843,1
L01301,O010,taboola,sweepstakes,PA,desktop,91,4,1,91,sweepstakes,1,2.63,match,0.1552,0
L01301,O011,taboola,sweepstakes,PA,desktop,91,4,1,91,sweepstakes,1,7.65,match,0.1515,0
L01301,O012,taboola,sweepstakes,PA,desktop,91,4,1,91,home_services,3,76.54,mismatch,0.001,0
L01301,O013,taboola,sweepstakes,PA,desktop,91,4,1,91,home_services,2,97.6,mismatch,0.0251,0
L01301,O014,taboola,sweepstakes,PA,desktop,91,4,1,91,home_services,3,92.93,mismatch,0.001,0
L01302,O000,tiktok,home_services,FL,desktop,127,0,0,127,finance,3,112.1,related,0.0241,0
L01302,O001,tiktok,home_services,FL,desktop,127,0,0,127,finance,3,100.76,related,0.001,0
L01302,O002,tiktok,home_services,FL,desktop,127,0,0,127,finance,2,96.17,related,0.05,0
L01302,O003,tiktok,home_services,FL,desktop,127,0,0,127,insurance,2,89.3,related,0.0411,0
L01302,O004,tiktok,home_services,FL,desktop,127,0,0,127,insurance,2,83.49,related,0.0589,0
L01302,O005,tiktok,home_services,FL,desktop,127,0,0,127,insurance,2,57.45,related,0.0571,0
L01302,O006,tiktok,home_services,FL,desktop,127,0,0,127,health,5,34.61,mismatch,0.001,0
L01302,O007,tiktok,home_services,FL,desktop,127,0,0,127,health,5,17.9,mismatch,0.001,0
L01302,O008,tiktok,home_services,FL,desktop,127,0,0,127,health,4,16.49,mismatch,0.001,0
L01302,O009,tiktok,home_services,FL,desktop,127,0,0,127,sweepstakes,1,3.77,related,0.1079,0
L01302,O010,tiktok,home_services,FL,desktop,127,0,0,127,sweepstakes,1,2.63,related,0.098,0
L01302,O011,tiktok,home_services,FL,desktop,127,0,0,127,sweepstakes,1,7.65,related,0.0854,0
L01302,O012,tiktok,home_services,FL,desktop,127,0,0,127,home_services,3,76.54,match,0.0625,0
L01302,O013,tiktok,home_services,FL,desktop,127,0,0,127,home_services,2,97.6,match,0.0973,0
L01302,O014,tiktok,home_services,FL,desktop,127,0,0,127,home_services,3,92.93,match,0.0933,0
L01303,O000,taboola,finance,AZ,desktop,135,3,1,89,finance,3,112.1,match,0.1228,1
L01303,O001,taboola,finance,AZ,desktop,135,3,1,89,finance,3,100.76,match,0.1321,0
L01303,O002,taboola,finance,AZ,desktop,135,3,1,89,finance,2,96.17,match,0.1461,0
L01303,O003,taboola,finance,AZ,desktop,135,3,1,89,insurance,2,89.3,related,0.1187,0
L01303,O004,taboola,finance,AZ,desktop,135,3,1,89,insurance,2,83.49,related,0.1026,0
L01303,O005,taboola,finance,AZ,desktop,135,3,1,89,insurance,2,57.45,related,0.1053,1
L01303,O006,taboola,finance,AZ,desktop,135,3,1,89,health,5,34.61,mismatch,0.001,0
L01303,O007,taboola,finance,AZ,desktop,135,3,1,89,health,5,17.9,mismatch,0.001,0
L01303,O008,taboola,finance,AZ,desktop,135,3,1,89,health,4,16.49,mismatch,0.0199,0
L01303,O009,taboola,finance,AZ,desktop,135,3,1,89,sweepstakes,1,3.77,related,0.1529,0
L01303,O010,taboola,finance,AZ,desktop,135,3,1,89,sweepstakes,1,2.63,related,0.1588,0
L01303,O011,taboola,finance,AZ,desktop,135,3,1,89,sweepstakes,1,7.65,related,0.1553,1
L01303,O012,taboola,finance,AZ,desktop,135,3,1,89,home_services,3,76.54,related,0.0464,0
L01303,O013,taboola,finance,AZ,desktop,135,3,1,89,home_services,2,97.6,related,0.0647,1
L01303,O014,taboola,finance,AZ,desktop,135,3,1,89,home_services,3,92.93,related,0.001,0
L01304,O000,meta,sweepstakes,NY,tablet,339,3,1,202,finance,3,112.1,mismatch,0.001,0
L01304,O001,meta,sweepstakes,NY,tablet,339,3,1,202,finance,3,100.76,mismatch,0.001,0
L01304,O002,meta,sweepstakes,NY,tablet,339,3,1,202,finance,2,96.17,mismatch,0.0665,0
L01304,O003,meta,sweepstakes,NY,tablet,339,3,1,202,insurance,2,89.3,mismatch,0.0545,0
L01304,O004,meta,sweepstakes,NY,tablet,339,3,1,202,insurance,2,83.49,mismatch,0.0287,0
L01304,O005,meta,sweepstakes,NY,tablet,339,3,1,202,insurance,2,57.45,mismatch,0.0308,0
L01304,O006,meta,sweepstakes,NY,tablet,339,3,1,202,health,5,34.61,mismatch,0.001,0
L01304,O007,meta,sweepstakes,NY,tablet,339,3,1,202,health,5,17.9,mismatch,0.001,0
L01304,O008,meta,sweepstakes,NY,tablet,339,3,1,202,health,4,16.49,mismatch,0.0117,0
L01304,O009,meta,sweepstakes,NY,tablet,339,3,1,202,sweepstakes,1,3.77,match,0.1883,0
L01304,O010,meta,sweepstakes,NY,tablet,339,3,1,202,sweepstakes,1,2.63,match,0.1794,0
L01304,O011,meta,sweepstakes,NY,tablet,339,3,1,202,sweepstakes,1,7.65,match,0.1715,0
L01304,O012,meta,sweepstakes,NY,tablet,339,3,1,202,home_services,3,76.54,mismatch,0.001,0
L01304,O013,meta,sweepstakes,NY,tablet,339,3,1,202,home_services,2,97.6,mismatch,0.0326,0
L01304,O014,meta,sweepstakes,NY,tablet,339,3,1,202,home_services,3,92.93,mismatch,0.001,0
L01305,O000,tiktok,home_services,GA,tablet,198,2,1,93,finance,3,112.1,related,0.0243,0
L01305,O001,tiktok,home_services,GA,tablet,198,2,1,93,finance,3,100.76,related,0.0097,0
L01305,O002,tiktok,home_services,GA,tablet,198,2,1,93,finance,2,96.17,related,0.0509,0
L01305,O003,tiktok,home_services,GA,tablet,198,2,1,93,insurance,2,89.3,related,0.0361,0
L01305,O004,tiktok,home_services,GA,tablet,198,2,1,93,insurance,2,83.49,related,0.0764,0
L01305,O005,tiktok,home_services,GA,tablet,198,2,1,93,insurance,2,57.45,related,0.0847,0
L01305,O006,tiktok,home_services,GA,tablet,198,2,1,93,health,5,34.61,mismatch,0.001,0
L01305,O007,tiktok,home_services,GA,tablet,198,2,1,93,health,5,17.9,mismatch,0.001,0
L01305,O008,tiktok,home_services,GA,tablet,198,2,1,93,health,4,16.49,mismatch,0.001,0
L01305,O009,tiktok,home_services,GA,tablet,198,2,1,93,sweepstakes,1,3.77,related,0.1076,0
L01305,O010,tiktok,home_services,GA,tablet,198,2,1,93,sweepstakes,1,2.63,related,0.0656,0
L01305,O011,tiktok,home_services,GA,tablet,198,2,1,93,sweepstakes,1,7.65,related,0.0897,0
L01305,O012,tiktok,home_services,GA,tablet,198,2,1,93,home_services,3,76.54,match,0.0541,0
L01305,O013,tiktok,home_services,GA,tablet,198,2,1,93,home_services,2,97.6,match,0.1067,0
L01305,O014,tiktok,home_services,GA,tablet,198,2,1,93,home_services,3,92.93,match,0.0762,0
L01306,O000,tiktok,sweepstakes,CA,tablet,172,4,1,106,finance,3,112.1,mismatch,0.001,0
L01306,O001,tiktok,sweepstakes,CA,tablet,172,4,1,106,finance,3,100.76,mismatch,0.001,0
L01306,O002,tiktok,sweepstakes,CA,tablet,172,4,1,106,finance,2,96.17,mismatch,0.0303,0
L01306,O003,tiktok,sweepstakes,CA,tablet,172,4,1,106,insurance,2,89.3,mismatch,0.041,0
L01306,O004,tiktok,sweepstakes,CA,tablet,172,4,1,106,insurance,2,83.49,mismatch,0.0021,0
L01306,O005,tiktok,sweepstakes,CA,tablet,172,4,1,106,insurance,2,57.45,mismatch,0.0125,0
L01306,O006,tiktok,sweepstakes,CA,tablet,172,4,1,106,health,5,34.61,mismatch,0.001,0
L01306,O007,tiktok,sweepstakes,CA,tablet,172,4,1,106,health,5,17.9,mismatch,0.001,0
L01306,O008,tiktok,sweepstakes,CA,tablet,172,4,1,106,health,4,16.49,mismatch,0.001,0
L01306,O009,tiktok,sweepstakes,CA,tablet,172,4,1,106,sweepstakes,1,3.77,match,0.1927,0
L01306,O010,tiktok,sweepstakes,CA,tablet,172,4,1,106,sweepstakes,1,2.63,match,0.18,0
L01306,O011,tiktok,sweepstakes,CA,tablet,172,4,1,106,sweepstakes,1,7.65,match,0.1404,0
L01306,O012,tiktok,sweepstakes,CA,tablet,172,4,1,106,home_services,3,76.54,mismatch,0.001,0
L01306,O013,tiktok,sweepstakes,CA,tablet,172,4,1,106,home_services,2,97.6,mismatch,0.0216,0
L01306,O014,tiktok,sweepstakes,CA,tablet,172,4,1,106,home_services,3,92.93,mismatch,0.001,0
L01307,O000,meta,sweepstakes,CA,mobile,28,4,1,28,finance,3,112.1,mismatch,0.0083,0
L01307,O001,meta,sweepstakes,CA,mobile,28,4,1,28,finance,3,100.76,mismatch,0.0278,0
L01307,O002,meta,sweepstakes,CA,mobile,28,4,1,28,finance,2,96.17,mismatch,0.07,0
L01307,O003,meta,sweepstakes,CA,mobile,28,4,1,28,insurance,2,89.3,mismatch,0.0507,0
L01307,O004,meta,sweepstakes,CA,mobile,28,4,1,28,insurance,2,83.49,mismatch,0.1267,0
L01307,O005,meta,sweepstakes,CA,mobile,28,4,1,28,insurance,2,57.45,mismatch,0.0505,0
L01307,O006,meta,sweepstakes,CA,mobile,28,4,1,28,health,5,34.61,mismatch,0.0127,0
L01307,O007,meta,sweepstakes,CA,mobile,28,4,1,28,health,5,17.9,mismatch,0.02,0
L01307,O008,meta,sweepstakes,CA,mobile,28,4,1,28,health,4,16.49,mismatch,0.0593,0
L01307,O009,meta,sweepstakes,CA,mobile,28,4,1,28,sweepstakes,1,3.77,match,0.2088,0
L01307,O010,meta,sweepstakes,CA,mobile,28,4,1,28,sweepstakes,1,2.63,match,0.2521,0
L01307,O011,meta,sweepstakes,CA,mobile,28,4,1,28,sweepstakes,1,7.65,match,0.2724,0
L01307,O012,meta,sweepstakes,CA,mobile,28,4,1,28,home_services,3,76.54,mismatch,0.012,0
L01307,O013,meta,sweepstakes,CA,mobile,28,4,1,28,home_services,2,97.6,mismatch,0.0916,0
L01307,O014,meta,sweepstakes,CA,mobile,28,4,1,28,home_services,3,92.93,mismatch,0.0421,0
L01308,O000,tiktok,insurance,NC,desktop,264,2,1,133,finance,3,112.1,related,0.0013,0
L01308,O001,tiktok,insurance,NC,desktop,264,2,1,133,finance,3,100.76,related,0.0442,0
L01308,O002,tiktok,insurance,NC,desktop,264,2,1,133,finance,2,96.17,related,0.0507,0
L01308,O003,tiktok,insurance,NC,desktop,264,2,1,133,insurance,2,89.3,match,0.1125,0
L01308,O004,tiktok,insurance,NC,desktop,264,2,1,133,insurance,2,83.49,match,0.0912,0
L01308,O005,tiktok,insurance,NC,desktop,264,2,1,133,insurance,2,57.45,match,0.1496,0
L01308,O006,tiktok,insurance,NC,desktop,264,2,1,133,health,5,34.61,mismatch,0.001,0
L01308,O007,tiktok,insurance,NC,desktop,264,2,1,133,health,5,17.9,mismatch,0.001,0
L01308,O008,tiktok,insurance,NC,desktop,264,2,1,133,health,4,16.49,mismatch,0.0022,0
L01308,O009,tiktok,insurance,NC,desktop,264,2,1,133,sweepstakes,1,3.77,related,0.1032,0
L01308,O010,tiktok,insurance,NC,desktop,264,2,1,133,sweepstakes,1,2.63,related,0.0647,0
L01308,O011,tiktok,insurance,NC,desktop,264,2,1,133,sweepstakes,1,7.65,related,0.1076,0
L01308,O012,tiktok,insurance,NC,desktop,264,2,1,133,home_services,3,76.54,related,0.001,0
L01308,O013,tiktok,insurance,NC,desktop,264,2,1,133,home_services,2,97.6,related,0.0659,0
L01308,O014,tiktok,insurance,NC,desktop,264,2,1,133,home_services,3,92.93,related,0.0405,0
L01309,O000,tiktok,sweepstakes,CA,desktop,7,3,1,7,finance,3,112.1,mismatch,0.087,0
L01309,O001,tiktok,sweepstakes,CA,desktop,7,3,1,7,finance,3,100.76,mismatch,0.0758,0
L01309,O002,tiktok,sweepstakes,CA,desktop,7,3,1,7,finance,2,96.17,mismatch,0.0798,0
L01309,O003,tiktok,sweepstakes,CA,desktop,7,3,1,7,insurance,2,89.3,mismatch,0.1119,0
L01309,O004,tiktok,sweepstakes,CA,desktop,7,3,1,7,insurance,2,83.49,mismatch,0.1057,0
L01309,O005,tiktok,sweepstakes,CA,desktop,7,3,1,7,insurance,2,57.45,mismatch,0.1367,0
L01309,O006,tiktok,sweepstakes,CA,desktop,7,3,1,7,health,5,34.61,mismatch,0.0837,0
L01309,O007,tiktok,sweepstakes,CA,desktop,7,3,1,7,health,5,17.9,mismatch,0.0645,0
L01309,O008,tiktok,sweepstakes,CA,desktop,7,3,1,7,health,4,16.49,mismatch,0.0988,0
L01309,O009,tiktok,sweepstakes,CA,desktop,7,3,1,7,sweepstakes,1,3.77,match,0.2885,1
L01309,O010,tiktok,sweepstakes,CA,desktop,7,3,1,7,sweepstakes,1,2.63,match,0.285,0
L01309,O011,tiktok,sweepstakes,CA,desktop,7,3,1,7,sweepstakes,1,7.65,match,0.311,0
L01309,O012,tiktok,sweepstakes,CA,desktop,7,3,1,7,home_services,3,76.54,mismatch,0.0921,0
L01309,O013,tiktok,sweepstakes,CA,desktop,7,3,1,7,home_services,2,97.6,mismatch,0.1575,0
L01309,O014,tiktok,sweepstakes,CA,desktop,7,3,1,7,home_services,3,92.93,mismatch,0.1051,0
L01310,O000,tiktok,sweepstakes,AZ,tablet,340,3,1,135,finance,3,112.1,mismatch,0.0012,0
L01310,O001,tiktok,sweepstakes,AZ,tablet,340,3,1,135,finance,3,100.76,mismatch,0.001,0
L01310,O002,tiktok,sweepstakes,AZ,tablet,340,3,1,135,finance,2,96.17,mismatch,0.0226,0
L01310,O003,tiktok,sweepstakes,AZ,tablet,340,3,1,135,insurance,2,89.3,mismatch,0.0062,0
L01310,O004,tiktok,sweepstakes,AZ,tablet,340,3,1,135,insurance,2,83.49,mismatch,0.001,0
L01310,O005,tiktok,sweepstakes,AZ,tablet,340,3,1,135,insurance,2,57.45,mismatch,0.0094,0
L01310,O006,tiktok,sweepstakes,AZ,tablet,340,3,1,135,health,5,34.61,mismatch,0.001,0
L01310,O007,tiktok,sweepstakes,AZ,tablet,340,3,1,135,health,5,17.9,mismatch,0.001,0
L01310,O008,tiktok,sweepstakes,AZ,tablet,340,3,1,135,health,4,16.49,mismatch,0.002,0
L01310,O009,tiktok,sweepstakes,AZ,tablet,340,3,1,135,sweepstakes,1,3.77,match,0.1659,0
L01310,O010,tiktok,sweepstakes,AZ,tablet,340,3,1,135,sweepstakes,1,2.63,match,0.1706,0
L01310,O011,tiktok,sweepstakes,AZ,tablet,340,3,1,135,sweepstakes,1,7.65,match,0.2017,0
L01310,O012,tiktok,sweepstakes,AZ,tablet,340,3,1,135,home_services,3,76.54,mismatch,0.001,0
L01310,O013,tiktok,sweepstakes,AZ,tablet,340,3,1,135,home_services,2,97.6,mismatch,0.0113,0
L01310,O014,tiktok,sweepstakes,AZ,tablet,340,3,1,135,home_services,3,92.93,mismatch,0.001,0
L01311,O000,google_search,home_services,PA,desktop,338,2,1,99,finance,3,112.1,related,0.034,0
L01311,O001,google_search,home_services,PA,desktop,338,2,1,99,finance,3,100.76,related,0.0297,0
L01311,O002,google_search,home_services,PA,desktop,338,2,1,99,finance,2,96.17,related,0.0787,0
L01311,O003,google_search,home_services,PA,desktop,338,2,1,99,insurance,2,89.3,related,0.1008,0
L01311,O004,google_search,home_services,PA,desktop,338,2,1,99,insurance,2,83.49,related,0.097,0
L01311,O005,google_search,home_services,PA,desktop,338,2,1,99,insurance,2,57.45,related,0.1042,0
L01311,O006,google_search,home_services,PA,desktop,338,2,1,99,health,5,34.61,mismatch,0.001,0
